EKATTE_ID,SETTLEMENT_NAME,AREA(DECARS)
54554,"с. Очуша, общ. Костенец, обл. София",42086
54517,"с. Ошане, общ. Белоградчик, обл. Видин",19215
54523,"с. Ошаните, общ. Трявна, обл. Габрово",0
54537,"с. Ощава, общ. Кресна, обл. Благоевград",35746
55018,"с. Павел, общ. Полски Тръмбеш, обл. Велико Търново",44968
55035,"с. Павелско, общ. Чепеларе, обл. Смолян",59200
55049,"с. Павлевци, общ. Трявна, обл. Габрово",0
55070,"с. Паволче, общ. Враца, обл. Враца",16695
55083,"с. Падала, общ. Рила, обл. Кюстендил",13992
55097,"с. Падало, общ. Крумовград, обл. Кърджали",12645
55107,"с. Падеш, общ. Благоевград, обл. Благоевград",35852
55124,"с. Падина, общ. Ардино, обл. Кърджали",10411
55138,"с. Падина, общ. Главиница, обл. Силистра",14412
55110,"с. Падина, общ. Девня, обл. Варна",19695
55141,"с. Падине, общ. Земен, обл. Перник",4580
55169,"с. Пазарци, общ. Момчилград, обл. Кърджали",6821
55186,"с. Паисиево, общ. Дулово, обл. Силистра",17545
55196,"с. Паисий, общ. Горна Оряховица, обл. Велико Търново",12656
55201,"с. Пайдушко, общ. Търговище, обл. Търговище",18015
55213,"с. Паламарца, общ. Попово, обл. Търговище",46009
55227,"с. Палат, общ. Струмяни, обл. Благоевград",17484
59330,"с. Палатик, общ. Белица, обл. Благоевград",22313
55230,"с. Палатово, общ. Дупница, обл. Кюстендил",10957
55244,"с. Палаузово, общ. Стралджа, обл. Ямбол",27313
55258,"с. Палилула, общ. Бойчиновци, обл. Монтана",3891
55261,"с. Палици, общ. Елена, обл. Велико Търново",18464
55275,"с. Памидово, общ. Лесичово, обл. Пазарджик",11753
55292,"с. Памукчии, общ. Нови пазар, обл. Шумен",32806
55289,"с. Памукчии, общ. Стара Загора, обл. Стара Загора",12845
59375,"с. Панагюрски колонии, общ. Панагюрище, обл. Пазарджик",0
55316,"с. Панайот Волово, общ. Шумен, обл. Шумен",16710
55327,"с. Панайот Хитово, общ. Омуртаг, обл. Търговище",10573
55333,"с. Панаретовци, общ. Сливен, обл. Сливен",10394
55350,"с. Паницово, общ. Несебър, обл. Бургас",26451
55364,"с. Паничарево, общ. Бобов дол, обл. Кюстендил",7037
22767,"с. Паничерево, общ. Гурково, обл. Стара Загора",41713
55378,"с. Паничери, общ. Хисаря, обл. Пловдив",33550
55381,"с. Паничино, общ. Омуртаг, обл. Търговище",10960
59358,"с. Паничище, общ. Сапарева баня, обл. Кюстендил",0
55395,"с. Паничково, общ. Черноочене, обл. Кърджали",9772
55405,"с. Пановци, общ. Ихтиман, обл. София",0
55419,"с. Панчарево, общ. Столична, обл. София (столица)",7301
55422,"с. Панчево, общ. Кърджали, обл. Кърджали",4324
55436,"с. Папрат, общ. Джебел, обл. Кърджали",4352
55442,"с. Папратлива, общ. Елена, обл. Велико Търново",0
55453,"с. Парамун, общ. Трън, обл. Перник",14821
55467,"с. Парил, общ. Хаджидимово, обл. Благоевград",14948
55470,"с. Партизани, общ. Дългопол, обл. Варна",33178
55484,"с. Партизанин, общ. Братя Даскалови, обл. Стара Загора",16821
55498,"с. Парчовци, общ. Габрово, обл. Габрово",0
55508,"с. Паскалевец, общ. Павликени, обл. Велико Търново",21078
55511,"с. Паскалево, общ. Добрич-селска, обл. Добрич",27298
55525,"с. Паспал, общ. Ардино, обл. Кърджали",2501
55539,"с. Пастра, общ. Рила, обл. Кюстендил",33948
55542,"с. Пастух, общ. Невестино, обл. Кюстендил",9982
55556,"с. Паталеница, общ. Пазарджик, обл. Пазарджик",39215
55568,"с. Патица, общ. Черноочене, обл. Кърджали",4136
55573,"с. Патреш, общ. Павликени, обл. Велико Търново",27231
55587,"с. Патрешко, общ. Троян, обл. Ловеч",13478
55590,"с. Патриарх Евтимово, общ. Асеновград, обл. Пловдив",23604
55600,"с. Пауново, общ. Ихтиман, обл. София",29476
55614,"с. Пашинци, общ. Крумовград, обл. Кърджали",8805
55628,"с. Пашкул, общ. Ивайловград, обл. Хасково",7612
55631,"с. Пашови, общ. Велинград, обл. Пазарджик",26874
55645,"с. Пашово, общ. Свиленград, обл. Хасково",13090
55662,"с. Певец, общ. Търговище, обл. Търговище",11864
55676,"с. Певците, общ. Карлово, обл. Пловдив",12075
55693,"с. Пейковци, общ. Елена, обл. Велико Търново",0
55703,"с. Пейна, общ. Дряново, обл. Габрово",0
55717,"с. Пейовци, общ. Габрово, обл. Габрово",0
55720,"с. Пейчиново, общ. Бяла, обл. Русе",22178
55734,"с. Пелатиково, общ. Невестино, обл. Кюстендил",28303
55751,"с. Пелин, общ. Крумовград, обл. Кърджали",7880
55765,"с. Пелишат, общ. Плевен, обл. Плевен",45148
55796,"с. Пенковци, общ. Габрово, обл. Габрово",0
55814,"с. Пенкьовци, общ. Трън, обл. Перник",24410
55823,"с. Пеньово, общ. Кърджали, обл. Кърджали",1704
55837,"с. Пепелина, общ. Две могили, обл. Русе",20207
55840,"с. Пепелище, общ. Кърджали, обл. Кърджали",2413
55868,"с. Периловец, общ. Бойница, обл. Видин",10023
55885,"с. Перперек, общ. Кърджали, обл. Кърджали",6651
55899,"с. Перуника, общ. Крумовград, обл. Кърджали",11175
55912,"с. Песнопой, общ. Ардино, обл. Кърджали",24464
