MUNICIPALITY_CODE	PROVINCE_CODE	contains	EKATTE_ID	NAME_BG	TYPE_BG	NAME_EN	TYPE_EN
VRC32	VRC		"69972"	Струпец	с.	Strupets	с.
SLV20	SLV		"69986"	Струпец	с.	Strupets	с.
BGS18	BGS		"69990"	Струя	с.	Struya	с.
PDV25	PDV		"70010"	Стряма	с.	Stryama	с.
MON29	MON		"70024"	Стубел	с.	Stubel	с.
PER32	PER		"70038"	Студена	с.	Studena	с.
SML16	SML	(1:43637)	"70041"	Студена	с.	Studena	с.
HKV28	HKV		"70055"	Студена	с.	Studena	с.
RAZ17	RAZ		"70069"	Студенец	с.	Studenets	с.
PER51	PER		"70086"	Студен извор	с.	Studen izvor	с.
SHU11	SHU		"70099"	Студеница	с.	Studenitsa	с.
KRZ15	KRZ		"70104"	Студен кладенец	с.	Studen kladenets	с.
MON29	MON		"70113"	Студено буче	с.	Studeno buche	с.
SFO10	SFO		"70127"	Стъргел	с.	Stargel	с.
RSE04	RSE		"70130"	Стърмен	с.	Starmen	с.
SML02	SML		"70158"	Стърница	с.	Starnitsa	с.
VAR26	VAR		"70175"	Суворово	гр.	Suvorovo	гр.
BLG40	BLG		"70189"	Сугарево	с.	Sugarevo	с.
SZR31	SZR		"70202"	Сулица	с.	Sulitsa	с.
VAR01	VAR		"70220"	Царевци	с.	Tsarevtsi	с.
HKV19	HKV		"70250"	Сусам	с.	Susam	с.
SHU23	SHU		"70278"	Суха река	с.	Suha reka	с.
PVN37	PVN		"70281"	Сухаче	с.	Suhache	с.
VTR32	VTR		"70295"	Сухиндол	гр.	Suhindol	гр.
KRZ02	KRZ		"70319"	Сухово	с.	Suhovo	с.
BGS06	BGS		"70322"	Суходол	с.	Suhodol	с.
SLS07	SLS		"70336"	Суходол	с.	Suhodol	с.
PDV12	PDV		"70353"	Сухозем	с.	Suhozem	с.
BLG44	BLG		"70370"	Сухострел	с.	Suhostrel	с.
RAZ11	RAZ		"70384"	Сушево	с.	Sushevo	с.
SHU10	SHU		"70398"	Сушина	с.	Sushina	с.
VTR31	VTR		"70408"	Сушица	с.	Sushitsa	с.
KNL50	KNL		"70411"	Сушица	с.	Sushitsa	с.
SLV16	SLV		"70456"	Събрано	с.	Sabrano	с.
BGS01	BGS		"70473"	Съдиево	с.	Sadievo	с.
SLV16	SLV		"70487"	Съдиево	с.	Sadievo	с.
SLV16	SLV		"70490"	Съдийско поле	с.	Sadiysko pole	с.
LOV34	LOV		"70500"	Старо село	с.	Staro selo	с.
BGS23	BGS		"70514"	Съединение	с.	Saedinenie	с.
PDV33	PDV		"70528"	Съединение	гр.	Saedinenie	гр.
SZR04	SZR		"70531"	Съединение	с.	Saedinenie	с.
TGV35	TGV		"70545"	Съединение	с.	Saedinenie	с.
KRZ15	KRZ		"70559"	Сърнак	с.	Sarnak	с.
SZR04	SZR		"70562"	Сърневец	с.	Sarnevets	с.
BGS09	BGS		"70576"	Сърнево	с.	Sarnevo	с.
SZR27	SZR		"70586"	Сърнево	с.	Sarnevo	с.
PDV07	PDV		"70593"	Сърнегор	с.	Sarnegor	с.
DOB27	DOB		"70617"	Сърнец	с.	Sarnets	с.
DOB12	DOB		"70634"	Сърнино	с.	Sarnino	с.
PAZ39	PAZ		"70648"	Сърница	гр.	Sarnitsa	гр.
HKV19	HKV		"70651"	Сърница	с.	Sarnitsa	с.
SLS31	SLS		"70665"	Сърпово	с.	Sarpovo	с.
SLV24	SLV		"70679"	Сърцево	с.	Sartsevo	с.
SLS34	SLS		"70682"	Сяново	с.	Syanovo	с.
VRC31	VRC		"70723"	Селановци	с.	Selanovtsi	с.
PDV01	PDV		"70737"	Сини връх	с.	Sini vrah	с.
KRZ02	KRZ		"70771"	Седларци	с.	Sedlartsi	с.
KRZ21	KRZ		"70785"	Сенце	с.	Sentse	с.
KRZ08	KRZ		"70809"	Сипец	с.	Sipets	с.
DOB15	DOB		"70812"	Сливенци	с.	Sliventsi	с.
SFO16	SFO		"72014"	Табан	с.	Taban	с.
RSE13	RSE		"72028"	Табачка	с.	Tabachka	с.
KNL29	KNL		"72045"	Таваличево	с.	Tavalichevo	с.
BGS06	BGS		"72059"	Вълчаново	с.	Valchanovo	с.
TGV02	TGV		"72062"	Таймище	с.	Taymishte	с.
JAM22	JAM		"72076"	Тамарино	с.	Tamarino	с.
BGS09	BGS		"72080"	Смолник	с.	Smolnik	с.
PDV23	PDV		"72093"	Татарево	с.	Tatarevo	с.
HKV19	HKV		"72103"	Татарево	с.	Tatarevo	с.
PVN03	PVN		"72117"	Татари	с.	Tatari	с.
KRZ16	KRZ		"72120"	Татково	с.	Tatkovo	с.
KRZ21	KRZ		"72134"	Татул	с.	Tatul	с.
TGV35	TGV		"72148"	Твърдинци	с.	Tvardintsi	с.
BGS04	BGS		"72151"	Твърдица	с.	Tvarditsa	с.
SLV24	SLV		"72165"	Твърдица	гр.	Tvarditsa	гр.
DOB29	DOB		"72179"	Твърдица	с.	Tvarditsa	с.
HKV34	HKV		"72182"	Текето	с.	Teketo	с.
DOB20	DOB		"72196"	Телериг	с.	Telerig	с.
PVN37	PVN		"72206"	Телиш	с.	Telish	с.
KRZ08	KRZ		"72211"	Телчарка	с.	Telcharka	с.
PER32	PER	(1:81952)	"72223"	Батановци	гр.	Batanovtsi	гр.
VTR31	VTR		"72237"	Теменуга	с.	Temenuga	с.
JAM25	JAM		"72240"	Тенево	с.	Tenevo	с.
LOV18	LOV		"72254"	Тепава	с.	Tepava	с.
BLG52	BLG		"72268"	Теплен	с.	Teplen	с.
DOB27	DOB		"72271"	Тервел	гр.	Tervel	гр.
SHU11	SHU		"72285"	Тервел	с.	Tervel	с.
BGS23	BGS		"72299"	Терзийско	с.	Terziysko	с.
LOV34	LOV		"72309"	Терзийско	с.	Terziysko	с.
RAZ16	RAZ		"72337"	Тертер	с.	Terter	с.
LOV33	LOV		"72343"	Тетевен	гр.	Teteven	гр.
RSE27	RSE		"72357"	Тетово	с.	Tetovo	с.
BLG52	BLG		"72374"	Тешово	с.	Teshovo	с.
SML31	SML		"72391"	Тикале	с.	Tikale	с.
SHU11	SHU		"72401"	Тимарево	с.	Timarevo	с.
KRZ15	KRZ		"72429"	Тинтява	с.	Tintyava	с.
VRC27	VRC		"72432"	Типченица	с.	Tipchenitsa	с.
TGV02	TGV		"72452"	Тиховец	с.	Tihovets	с.
KRZ14	KRZ		"72463"	Тихомир	с.	Tihomir	с.
SZR27	SZR		"72477"	Тихомирово	с.	Tihomirovo	с.
SLV11	SLV		"72480"	Тича	с.	Ticha	с.
KNL31	KNL		"72494"	Тишаново	с.	Tishanovo	с.
VRC10	VRC		"72504"	Тишевица	с.	Tishevitsa	с.
VID06	VID		"72518"	Тияновци	с.	Tiyanovtsi	с.
VRC08	VRC		"72521"	Тлачене	с.	Tlachene	с.
SHU18	SHU		"72549"	Тодор Икономово	с.	Todor Ikonomovo	с.
LOV19	LOV		"72552"	Тодоричене	с.	Todorichene	с.
PVN24	PVN		"72566"	Тодорово	с.	Todorovo	с.
RAZ14	RAZ		"72578"	Тодорово	с.	Todorovo	с.
VTR13	VTR	"(8:02110,23220,24027,36871,48430,55442,61892,78269)"	"72607"	Тодювци	с.	Todyuvtsi	с.
KRZ15	KRZ		"72610"	Токачка	с.	Tokachka	с.
DOB28	DOB		"72624"	Добрич	гр.	Dobrich	гр.
VID25	VID		"72638"	Толовица	с.	Tolovitsa	с.
SFO43	SFO		"72655"	Томпсън	с.	Tompsan	с.
DOB17	DOB		"72693"	Топола	с.	Topola	с.
VAR06	VAR		"72709"	Тополи	с.	Topoli	с.
PAZ19	PAZ		"72713"	Тополи дол	с.	Topoli dol	с.
BGS01	BGS		"72727"	Тополица	с.	Topolitsa	с.
KRZ15	KRZ		"72730"	Тополка	с.	Topolka	с.
BLG33	BLG		"72744"	Тополница	с.	Topolnitsa	с.
KNL48	KNL		"72758"	Тополница	с.	Topolnitsa	с.
HKV32	HKV		"72761"	Тополовград	гр.	Topolovgrad	гр.
VID22	VID		"72775"	Тополовец	с.	Topolovets	с.
PDV01	PDV		"72789"	Тополово	с.	Topolovo	с.
HKV18	HKV		"72792"	Тополово	с.	Topolovo	с.
KRZ16	KRZ		"72802"	Тополчане	с.	Topolchane	с.
SLV20	SLV		"72816"	Тополчане	с.	Topolchane	с.
SZR27	SZR		"72824"	Тополяне	с.	Topolyane	с.
SLV11	SLV		"72833"	Топузево	с.	Topuzevo	с.
RAZ26	RAZ	(1:58668)	"72850"	Топчии	с.	Topchii	с.
BGS18	BGS		"72864"	Топчийско	с.	Topchiysko	с.
PVN27	PVN		"72881"	Тотлебен	с.	Totleben	с.
RAZ16	RAZ		"72895"	Точилари	с.	Tochilari	с.
VID15	VID		"72919"	Тошевци	с.	Toshevtsi	с.
SML02	SML		"72922"	Траве	с.	Trave	с.
DOB17	DOB		"72936"	Травник	с.	Travnik	с.
MON24	MON		"72940"	Трайково	с.	Traykovo	с.
HKV34	HKV		"72953"	Тракиец	с.	Trakiets	с.
SZR23	SZR		"72970"	Тракия	с.	Trakia	с.
RAZ17	RAZ		"73002"	Трапище	с.	Trapishte	с.
SLV20	SLV		"73016"	Трапоклово	с.	Trapoklovo	с.
SML31	SML		"73033"	Требище	с.	Trebishte	с.
KNL50	KNL		"73047"	Трекляно	с.	Treklyano	с.
SHU11	SHU		"73050"	Трем	с.	Trem	с.
TGV02	TGV		"73078"	Трескавец	с.	Treskavets	с.
PDV41	PDV		"73081"	Триводици	с.	Trivoditsi	с.
DOB03	DOB		"73095"	Тригорци	с.	Trigortsi	с.
SML09	SML	"(2:11733,29502)"	"73105"	Триград	с.	Trigrad	с.
VRC10	VRC		"73119"	Три кладенци	с.	Tri kladentsi	с.
PDV17	PDV		"73122"	Трилистник	с.	Trilistnik	с.
KRZ16	KRZ		"73136"	Три могили	с.	Tri mogili	с.
PDV01	PDV		"73147"	Три могили	с.	Tri mogili	с.
MON29	MON		"73167"	Трифоново	с.	Trifonovo	с.
SHU23	SHU		"73170"	Троица	с.	Troitsa	с.
BLG44	BLG		"73184"	Тросково	с.	Troskovo	с.
LOV34	LOV		"73198"	Троян	гр.	Troyan	гр.
HKV29	HKV		"73208"	Троян	с.	Troyan	с.
BGS08	BGS		"73211"	Трояново	с.	Troyanovo	с.
SZR27	SZR		"73225"	Трояново	с.	Troyanovo	с.
PDV17	PDV		"73242"	Труд	с.	Trud	с.
SFO07	SFO		"73256"	Трудовец	с.	Trudovets	с.
RAZ17	RAZ		"73262"	Тръбач	с.	Trabach	с.
PER51	PER		"73273"	Трън	гр.	Tran	гр.
BGS18	BGS		"73287"	Трънак	с.	Tranak	с.
SHU22	SHU		"73300"	Тръница	с.	Tranitsa	с.
SZR27	SZR		"73314"	Трънково	с.	Trankovo	с.
JAM07	JAM		"73328"	Трънково	с.	Trankovo	с.
PVN16	PVN		"73345"	Трънчовица	с.	Tranchovitsa	с.
PVN10	PVN		"73359"	Тръстеник	гр.	Trastenik	гр.
RSE13	RSE		"73362"	Тръстеник	с.	Trastenik	с.
TGV24	TGV		"73376"	Тръстика	с.	Trastika	с.
BGS08	BGS		"73388"	Тръстиково	с.	Trastikovo	с.
VAR01	VAR		"73393"	Тръстиково	с.	Trastikovo	с.
GAB35	GAB	(1:37890)	"73403"	Трявна	гр.	Tryavna	гр.
SFO09	SFO		"73417"	Туден	с.	Tuden	с.
SZR22	SZR		"73420"	Тулово	с.	Tulovo	с.
SZR24	SZR		"73451"	Турия	с.	Turia	с.
GAB12	GAB		"73465"	Туркинча	с.	Turkincha	с.
PER51	PER		"73479"	Туроковци	с.	Turokovtsi	с.
SML31	SML	"(2:48218,56294)"	"73482"	Турян	с.	Turyan	с.
SLS34	SLS		"73496"	Тутракан	гр.	Tutrakan	гр.
VAR24	VAR		"73506"	Тутраканци	с.	Tutrakantsi	с.
BLG42	BLG		"73519"	Туховища	с.	Tuhovishta	с.
PVN24	PVN		"73523"	Тученица	с.	Tuchenitsa	с.
SHU10	SHU		"73537"	Тушовица	с.	Tushovitsa	с.
SZR24	SZR		"73540"	Тъжа	с.	Tazha	с.
SHU18	SHU		"73554"	Тъкач	с.	Takach	с.
BGS15	BGS		"73571"	Тънково	с.	Tankovo	с.
HKV30	HKV		"73585"	Тънково	с.	Tankovo	с.
SML16	SML	"(2:56246,61234)"	"73599"	Тънкото	с.	Tankoto	с.
TGV22	TGV		"73609"	Тъпчилещово	с.	Tapchileshtovo	с.
VID37	VID		"73612"	Търговище	с.	Targovishte	с.
TGV35	TGV	(1:61676)	"73626"	Търговище	гр.	Targovishte	гр.
VRC08	VRC		"73643"	Търнава	с.	Tarnava	с.
JAM25	JAM		"73657"	Търнава	с.	Tarnava	с.
VRC08	VRC		"73660"	Търнак	с.	Tarnak	с.
PVN24	PVN		"73674"	Търнене	с.	Tarnene	с.
SZR24	SZR		"73688"	Търничени	с.	Tarnicheni	с.
KNL29	KNL		"73691"	Търновлаг	с.	Tarnovlag	с.
TGV35	TGV		"73701"	Търновца	с.	Tarnovtsa	с.
KRZ08	KRZ		"73715"	Търновци	с.	Tarnovtsi	с.
SLS34	SLS		"73729"	Търновци	с.	Tarnovtsi	с.
KRZ02	KRZ		"73732"	Търносливка	с.	Tarnoslivka	с.
VID09	VID		"73746"	Търняне	с.	Tarnyane	с.
KNL29	KNL		"73750"	Търсино	с.	Tarsino	с.
GAB29	GAB		"73763"	Търхово	с.	Tarhovo	с.
SML31	SML	(1:27262)	"73777"	Търън	с.	Taran	с.
DOB29	DOB		"73780"	Тюленово	с.	Tyulenovo	с.
PDV07	PDV		"73794"	Тюркмен	с.	Tyurkmen	с.
KRZ08	KRZ		"73804"	Тютюнче	с.	Tyutyunche	с.
DOB15	DOB		"73818"	Тянево	с.	Tyanevo	с.
HKV29	HKV		"73821"	Тянево	с.	Tyanevo	с.
SML18	SML		"73883"	Тънка бара	с.	Tanka bara	с.
KRZ02	KRZ		"73897"	Търна	с.	Tarna	с.
VID33	VID		"73924"	Тополовец	с.	Topolovets	с.
TGV22	TGV		"75013"	Угледно	с.	Ugledno	с.
PER36	PER		"75023"	Углярци	с.	Uglyartsi	с.
LOV36	LOV		"75054"	Угърчин	гр.	Ugarchin	гр.
DOB12	DOB		"75068"	Узово	с.	Uzovo	с.
HKV34	HKV		"75085"	Узунджово	с.	Uzundzhovo	с.
LOV18	LOV		"75112"	Умаревци	с.	Umarevtsi	с.
VRC21	VRC		"75143"	Уровене	с.	Urovene	с.
KNL05	KNL		"75174"	Усойка	с.	Usoyka	с.
PDV26	PDV		"75188"	Устина	с.	Ustina	с.
HKV32	HKV		"75191"	Устрем	с.	Ustrem	с.
KRZ08	KRZ		"75201"	Устрен	с.	Ustren	с.
KNL50	KNL		"75232"	Уши	с.	Ushi	с.
RAZ26	RAZ		"75246"	Ушинци	с.	Ushintsi	с.
PDV01	PDV		"75254"	Узуново	с.	Uzunovo	с.
SML11	SML	(1:78241)	"76011"	Фабрика	с.	Fabrika	с.
BGS13	BGS		"76025"	Фазаново	с.	Fazanovo	с.
BGS06	BGS		"76039"	Факия	с.	Fakia	с.
BGS23	BGS		"76056"	Велислав	с.	Velislav	с.
DOB15	DOB		"76064"	Фелдфебел Денково	с.	Feldfebel Denkovo	с.
SLV11	SLV		"76073"	Филаретово	с.	Filaretovo	с.
HKV09	HKV		"76087"	Върбица	с.	Varbitsa	с.
BLG01	BLG		"76090"	Филипово	с.	Filipovo	с.
HKV32	HKV		"76100"	Филипово	с.	Filipovo	с.
PER51	PER		"76114"	Филиповци	с.	Filipovtsi	с.
VID30	VID		"76145"	Флорентин	с.	Florentin	с.
KRZ14	KRZ		"76159"	Фотиново	с.	Fotinovo	с.
PAZ03	PAZ		"76162"	Фотиново	с.	Fotinovo	с.
KNL27	KNL		"76180"	Фролош	с.	Frolosh	с.
VRC21	VRC		"76193"	Фурен	с.	Furen	с.
BLG42	BLG		"76203"	Фъргово	с.	Fargovo	с.
GAB35	GAB	"(4:48581,56900,69609,70007)"	"76220"	Фъревци	с.	Farevtsi	с.
VTR28	VTR		"77013"	Хаджидимитрово	с.	Hadzhidimitrovo	с.
SZR12	SZR		"77027"	Хаджидимитрово	с.	Hadzhidimitrovo	с.
JAM25	JAM		"77030"	Хаджидимитрово	с.	Hadzhidimitrovo	с.
DOB17	DOB		"77044"	Хаджи Димитър	с.	Hadzhi Dimitar	с.
BLG52	BLG		"77058"	Хаджидимово	гр.	Hadzhidimovo	гр.
PAZ19	PAZ		"77061"	Хаджиево	с.	Hadzhievo	с.
BGS09	BGS		"77089"	Хаджиите	с.	Hadzhiite	с.
KRZ14	KRZ		"77092"	Хаджийско	с.	Hadzhiysko	с.
VRC35	VRC		"77102"	Хайредин	с.	Hayredin	с.
KRZ02	KRZ		"77116"	Брезен	с.	Brezen	с.
TGV02	TGV		"77120"	Халваджийско	с.	Halvadzhiysko	с.
VID03	VID		"77133"	Халовски колиби	с.	Halovski kolibi	с.
JAM25	JAM		"77150"	Ханово	с.	Hanovo	с.
HKV33	HKV		"77181"	Харманли	гр.	Harmanli	гр.
HKV34	HKV		"77195"	Хасково	гр.	Haskovo	гр.
SML38	SML		"77219"	Хвойна	с.	Hvoyna	с.
BLG13	BLG		"77222"	Хвостяне	с.	Hvostyane	с.
SFO06	SFO		"77246"	Хераково	с.	Herakovo	с.
GAB29	GAB		"77253"	Хирево	с.	Hirevo	с.
KRZ15	KRZ		"77267"	Хисар	с.	Hisar	с.
PDV37	PDV		"77270"	Хисаря	гр.	Hisarya	гр.
DOB15	DOB		"77284"	Хитово	с.	Hitovo	с.
RAZ36	RAZ		"77308"	Цар Калоян	гр.	Tsar Kaloyan	гр.
LOV18	LOV		"77311"	Хлевене	с.	Hlevene	с.
HKV32	HKV		"77325"	Хлябово	с.	Hlyabovo	с.
KRZ16	KRZ		"77339"	Ходжовци	с.	Hodzhovtsi	с.
RSE27	RSE		"77342"	Хотанца	с.	Hotantsa	с.
VTR04	VTR		"77356"	Хотница	с.	Hotnitsa	с.
BLG40	BLG		"77361"	Хотово	с.	Hotovo	с.
PDV26	PDV		"77373"	Храбрино	с.	Hrabrino	с.
VAR24	VAR		"77387"	Храброво	с.	Hrabrovo	с.
DOB03	DOB		"77390"	Храброво	с.	Hrabrovo	с.
SFO06	SFO		"77400"	Храбърско	с.	Hrabarsko	с.
BLG40	BLG		"77414"	Храсна	с.	Hrasna	с.
KRZ15	KRZ		"77428"	Храстово	с.	Hrastovo	с.
SZR31	SZR		"77431"	Християново	с.	Hristiyanovo	с.
PDV13	PDV		"77462"	Христо Даново	с.	Hristo Danovo	с.
SZR31	SZR		"77476"	Хрищени	с.	Hrishteni	с.
KRZ02	KRZ		"77487"	Хромица	с.	Hromitsa	с.
VRC32	VRC		"77493"	Хубавене	с.	Hubavene	с.
RAZ29	RAZ		"77517"	Хума	с.	Huma	с.
HKV11	HKV		"77520"	Хухла	с.	Huhla	с.
VRC20	VRC		"77548"	Хърлец	с.	Harlets	с.
BLG40	BLG		"77565"	Хърсово	с.	Harsovo	с.
RAZ29	RAZ		"77579"	Хърсово	с.	Harsovo	с.
SHU21	SHU		"77582"	Хърсово	с.	Harsovo	с.
BLG02	BLG		"77596"	Горно Краище	с.	Gorno Kraishte	с.
VRC27	VRC		"78015"	Цаконица	с.	Tsakonitsa	с.
PDV26	PDV		"78029"	Цалапица	с.	Tsalapitsa	с.
SHU21	SHU		"78032"	Цани Гинчево	с.	Tsani Ginchevo	с.
BLG49	BLG		"78046"	Цапарево	с.	Tsaparevo	с.
PAZ19	PAZ		"78056"	Цар Асен	с.	Tsar Asen	с.
SLS01	SLS		"78063"	Цар Асен	с.	Tsar Asen	с.
TGV24	TGV		"78077"	Цар Асен	с.	Tsar Asen	с.
PDV17	PDV		"78080"	Царацово	с.	Tsaratsovo	с.
HKV30	HKV	(1:02436)	"78094"	Царева поляна	с.	Tsareva polyana	с.
SHU30	SHU		"78104"	Царев брод	с.	Tsarev brod	с.
SLS34	SLS		"78118"	Царев дол	с.	Tsarev dol	с.
VTR28	VTR		"78121"	Царевец	с.	Tsarevets	с.
VRC27	VRC		"78135"	Царевец	с.	Tsarevets	с.
KRZ16	KRZ		"78149"	Царевец	с.	Tsarevets	с.
DOB15	DOB		"78152"	Царевец	с.	Tsarevets	с.
TGV22	TGV		"78166"	Царевци	с.	Tsarevtsi	с.
PDV33	PDV		"78171"	Царимир	с.	Tsarimir	с.
KRZ14	KRZ		"78183"	Царино	с.	Tsarino	с.
SFO26	SFO		"78197"	Царичина	с.	Tsarichina	с.
PDV42	PDV		"78207"	Цар Калоян	с.	Tsar Kaloyan	с.
SHU23	SHU		"78210"	Хан Крум	с.	Han Krum	с.
VID22	VID		"78224"	Цар-Петрово	с.	Tsar-Petrovo	с.
SLS34	SLS		"78238"	Цар Самуил	с.	Tsar Samuil	с.
SFO16	SFO		"78255"	Цацаровци	с.	Tsatsarovtsi	с.
PAZ08	PAZ		"78272"	Цветино	с.	Tsvetino	с.
MON02	MON		"78286"	Цветкова бара	с.	Tsvetkova bara	с.
TGV35	TGV		"78297"	Цветница	с.	Tsvetnitsa	с.
KRZ08	KRZ		"78313"	Цвятово	с.	Tsvyatovo	с.
PER51	PER		"78327"	Цегриловци	с.	Tsegrilovtsi	с.
SZR36	SZR		"78330"	Целина	с.	Tselina	с.
SLV16	SLV		"78344"	Ценино	с.	Tsenino	с.
SLS31	SLS		"78358"	Ценович	с.	Tsenovich	с.
RSE37	RSE		"78361"	Ценово	с.	Tsenovo	с.
SZR36	SZR		"78375"	Ценово	с.	Tsenovo	с.
PDV33	PDV		"78392"	Церетелево	с.	Tseretelevo	с.
SFO43	SFO		"78402"	Церецел	с.	Tseretsel	с.
BGS09	BGS		"78416"	Церковски	с.	Tserkovski	с.
VTR04	VTR		"78428"	Церова кория	с.	Tserova koria	с.
RSE13	RSE		"78433"	Церовец	с.	Tserovets	с.
KNL29	KNL		"78447"	Церовица	с.	Tserovitsa	с.
TGV22	TGV		"78450"	Церовище	с.	Tserovishte	с.
BLG03	BLG		"78464"	Церово	с.	Tserovo	с.
PAZ14	PAZ		"78478"	Церово	с.	Tserovo	с.
SFO43	SFO		"78481"	Церово	с.	Tserovo	с.
KNL05	KNL		"78495"	Циклово	с.	Tsiklovo	с.
SML16	SML		"78505"	Цирка	с.	Tsirka	с.
VAR16	VAR		"78519"	Цонево	с.	Tsonevo	с.
KNL29	KNL		"78543"	Црешново	с.	Tsreshnovo	с.
SFO16	SFO		"78553"	Цръклевци	с.	Tsraklevtsi	с.
SML10	SML		"78567"	Црънча	с.	Tsrancha	с.
PAZ19	PAZ		"78570"	Црънча	с.	Tsrancha	с.
KNL31	KNL		"78584"	Църварица	с.	Tsarvaritsa	с.
KNL29	KNL		"78598"	Цървена ябълка	с.	Tsarvena yabalka	с.
KNL29	KNL		"78608"	Цървендол	с.	Tsarvendol	с.
KNL29	KNL		"78611"	Цървеняно	с.	Tsarvenyano	с.
KNL27	KNL		"78625"	Цървище	с.	Tsarvishte	с.
DOB03	DOB		"78639"	Църква	с.	Tsarkva	с.
KRZ08	KRZ		"78642"	Църквица	с.	Tsarkvitsa	с.
SHU21	SHU		"78656"	Църквица	с.	Tsarkvitsa	с.
SFO47	SFO		"78669"	Църквище	с.	Tsarkvishte	с.
SFO57	SFO		"80011"	Чавдар	с.	Chavdar	с.
SML10	SML		"80025"	Чавдар	с.	Chavdar	с.
LOV18	LOV		"80039"	Чавдарци	с.	Chavdartsi	с.
KRZ14	KRZ		"80065"	Чавка	с.	Chavka	с.
VAR24	VAR		"80073"	Чайка	с.	Chayka	с.
KRZ21	KRZ		"80087"	Чайка	с.	Chayka	с.
KRZ14	KRZ		"80090"	Чакаларово	с.	Chakalarovo	с.
VTR13	VTR		"80100"	Чакали	с.	Chakali	с.
KRZ08	KRZ		"80128"	Чакалци	с.	Chakaltsi	с.
KRZ21	KRZ		"80131"	Кременец	с.	Kremenets	с.
KRZ15	KRZ		"80145"	Чал	с.	Chal	с.
SML05	SML		"80159"	Чала	с.	Chala	с.
PDV25	PDV		"80162"	Чалъкови	с.	Chalakovi	с.
KRZ02	KRZ		"80176"	Боровица	с.	Borovitsa	с.
VTR31	VTR		"80203"	Царски извор	с.	Tsarski izvor	с.
JAM25	JAM		"80217"	Чарган	с.	Chargan	с.
JAM22	JAM		"80220"	Чарда	с.	Charda	с.
KRZ16	KRZ		"80248"	Чеганци	с.	Chegantsi	с.
KNL31	KNL		"80251"	Чеканец	с.	Chekanets	с.
SFO16	SFO		"80265"	Чеканец	с.	Chekanets	с.
SFO10	SFO		"80282"	Чеканчево	с.	Chekanchevo	с.
BGS18	BGS		"80296"	Сини рид	с.	Sini rid	с.
JAM25	JAM		"80306"	Челник	с.	Chelnik	с.
VRC10	VRC		"80311"	Челопек	с.	Chelopek	с.
SFO58	SFO		"80323"	Челопеч	с.	Chelopech	с.
DOB17	DOB		"80340"	Челопечене	с.	Chelopechene	с.
MON36	MON		"80354"	Челюстница	с.	Chelyustnitsa	с.
MON14	MON		"80368"	Чемиш	с.	Chemish	с.
SML38	SML		"80371"	Чепеларе	гр.	Chepelare	гр.
PER22	PER		"80385"	Чепино	с.	Chepino	с.
SML27	SML	(1:06255)	"80399"	Чепинци	с.	Chepintsi	с.
SOF46	SOF		"80409"	Чепинци	с.	Chepintsi	с.
SML31	SML		"80412"	Чеплетен	с.	Chepleten	с.
SFO16	SFO		"80426"	Чепърлинци	с.	Cheparlintsi	с.
PDV01	PDV		"80437"	Червен	с.	Cherven	с.
RSE13	RSE		"80443"	Червен	с.	Cherven	с.
VTR28	VTR		"80457"	Червена	с.	Chervena	с.
RSE27	RSE		"80460"	Червена вода	с.	Chervena voda	с.
SLV24	SLV		"80474"	Червенаково	с.	Chervenakovo	с.
PER36	PER		"80488"	Червена могила	с.	Chervena mogila	с.
KNL48	KNL		"80491"	Червен брег	с.	Cherven breg	с.
PVN37	PVN		"80501"	Червен бряг	гр.	Cherven bryag	гр.
VAR09	VAR		"80529"	Червенци	с.	Cherventsi	с.
SZR12	SZR		"80532"	Черганово	с.	Cherganovo	с.
SHU30	SHU		"80546"	Черенча	с.	Cherencha	с.
HKV33	HKV		"80552"	Черепово	с.	Cherepovo	с.
BGS18	BGS		"80563"	Череша	с.	Cheresha	с.
KRZ16	KRZ		"80594"	Черешица	с.	Chereshitsa	с.
BLG40	BLG		"80618"	Черешница	с.	Chereshnitsa	с.
MON02	MON		"80635"	Черешовица	с.	Chereshovitsa	с.
BLG02	BLG		"80649"	Черешово	с.	Chereshovo	с.
RSE33	RSE		"80652"	Черешово	с.	Chereshovo	с.
